property_type,area_m2,frontage_m,road_width_m,district,district_code,price_million_vnd,price_per_m2_million,source,url
land,125.0,5.0,33.0,Hai Chau,1,130.0,1.04,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-mt-duong-xo-viet-nghe-tinh-khu-kinh-doanh-sam-uat-chi-1x-ty-18613224.html
land,1096.0,5.0,30.0,Ngu Hanh Son,4,104000.0,94.89,alonhadat_land_list,https://alonhadat.com.vn/minh-mang-khue-my-ngu-hanh-son-dn-18660212.html
land,91.0,5.0,5.0,Lien Chieu,5,5500.0,60.44,alonhadat_land_list,https://alonhadat.com.vn/gap-ban-can-khach-thien-chi-lo-dat-dep-18655837.html
land,87.0,5.0,7.5,Ngu Hanh Son,4,6200.0,71.26,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-tang-nha-c4-3-phong-tro-dien-tich-87m-doanh-thu-san-9-trieu-thang--18661759.html
land,101.0,5.0,7.5,Son Tra,3,15900.0,157.43,alonhadat_land_list,https://alonhadat.com.vn/-lo-dat-vi-tri-vip-sat-vo-nguyen-giap-gan-bien-my-khe-18661265.html
land,150.0,5.0,5.0,Hoa Vang,7,2700.0,18.0,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-can-ban-150m2-dat-o-ngay-khu-duong-son-hoa-xuan-moi-gia-sieu-tot-18659565.html
land,182.0,8.25,10.0,Cam Le,6,17500.0,96.15,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-2-mat-tien-mai-chi-tho-bui-thien-ngo--17425391.html
land,100.0,5.0,10.0,Lien Chieu,5,5500.0,55.0,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-can-ban-gap-lo-dat-mat-tien-duong-vo-duy-duong-khu-vuc-tiem-nang-dan-cu-dong-18531136.html
land,75.0,5.0,5.0,Hai Chau,1,6800.0,90.67,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-sach-dep-duong-dao-tri-gan-thang-long-dt-75m2-gia-6-8-tytl--18648691.html
land,166.0,13.0,7.0,Son Tra,3,22000.0,132.53,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-my-khe-7-dt-166m2-ngang-13m-18240695.html
land,100.0,5.0,7.5,Son Tra,3,11900.0,119.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mt-7m5-hoang-duc-luong-dt-100m2-gia-chi-11tyx-nho-18069470.html
land,147.0,5.0,7.5,Son Tra,3,29000.0,197.28,alonhadat_land_list,https://alonhadat.com.vn/-sieu-pham-lo-dat-toa-lac-tai-khu-sam-uat-son-tra-cach-bien-may-chuc-m--18639288.html
land,110.0,5.0,5.0,Hai Chau,1,7890.0,71.73,alonhadat_land_list,https://alonhadat.com.vn/-sieu-pham-lo-dat-dien-tich-khung-cach-may-buoc-chan-ra-duong-2-9-tien-ich-bua-vay-18671813.html
land,90.0,5.0,5.5,Ngu Hanh Son,4,7250.0,80.56,alonhadat_land_list,https://alonhadat.com.vn/ban-nha-2-tang-88m2-kiet-hoang-hoa-tham-thong-hai-phong-thanh-khe-17362637.html
land,110.0,5.0,5.5,Son Tra,3,7250.0,65.91,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mat-tien-man-quang-3-son-tra-da-nang-18580322.html
land,60.0,5.0,5.5,Hai Chau,1,7100.0,118.33,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-duong-le-anh-xuan-quan-hai-chau-gan-cac-truong-dong-a-kien-truc-18288464.html
land,100.0,2.0,2.5,Hai Chau,1,6550.0,65.5,alonhadat_land_list,https://alonhadat.com.vn/-xem-la-me-lo-goc-100m2-x-3-tang-do-thuc-tinh-khue-trung-9-phong-dong-tien-30-trieu-18596928.html
land,115.0,2.0,5.5,Ngu Hanh Son,4,7500.0,65.22,alonhadat_land_list,https://alonhadat.com.vn/-re-nhat-khu-son-thuy-ban-gap-nha-115m2-x-2-tang-mat-tien-son-thuy-2-sat-song-gan-bien-17951723.html
land,160.0,10.0,5.5,Ngu Hanh Son,4,23800.0,148.75,alonhadat_land_list,https://alonhadat.com.vn/ban-nhanh-160m2-cap-dat-vuong-vuc-duong-vo-nhu-hung-ngay-sat-duong-khue-thong-song-noi-b-18123527.html
land,365.0,17.4,33.0,Hai Chau,1,80000.0,219.18,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-365m2-3-mat-tien-ngay-hai-chau-da-nang-dong-tien-84-trieu-thang-san-hd-thue-18645349.html
land,129.0,5.0,15.0,Hai Chau,1,20500.0,158.91,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-129-m2-vi-tri-trung-tam-sieu-vip-duong-2-9-goc-2-mat-tien-gia-20-5-ty-18643746.html
land,300.0,5.0,5.5,Son Tra,3,117.0,0.39,alonhadat_land_list,https://alonhadat.com.vn/ban-gan-300-m2-dat-pho-duc-chinh-3-mat-tien-gia-chi-117tr-m2-re-nhu-duong-5-5m-18612172.html
land,124.0,5.0,8.0,Son Tra,3,23000.0,185.48,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-duong-do-the-chap-cach-bien-250m-son-tra-dt-124m2-gia-23-ty-18673898.html
land,75.0,5.0,5.5,Hai Chau,1,6800.0,90.67,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-dao-tri-gan-song-thang-long-dt-75m2-ngang-5m-gia-6-8-ty-18648881.html
land,440.0,10.0,7.5,Ngu Hanh Son,4,22000.0,50.0,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-440m-ngang-20m-2-mat-tien-duong-7-5m-luu-van-lang-son-thuy-khu-bien-son-thuy-18516361.html
land,110.0,5.0,7.5,Lien Chieu,5,5500.0,50.0,alonhadat_land_list,https://alonhadat.com.vn/gia-sup-nha-4-tang-2-mat-tien-ngo-si-lien-ai-nhanh-tay-so-huu-a-chi-6ty490-18577529.html
land,160.0,10.0,5.5,Lien Chieu,5,10900.0,68.12,alonhadat_land_list,https://alonhadat.com.vn/-ban-2-lo-lien-ke-hoa-minh-19-gan-bien-dai-hoc-bach-khoa-trung-tam-quan-lien-chieu-18127472.html
land,125.0,5.0,7.5,Lien Chieu,5,3300.0,26.4,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-golden-hills-city-125m-ngang-5m-dau-tu-tiem-nang-18626112.html
land,90.0,4.5,7.5,Ngu Hanh Son,4,4900.0,54.44,alonhadat_land_list,https://alonhadat.com.vn/cuc-re-lo-dat-mat-tien-van-tan-duong-7-5m-dt-90m2-ngang-4-5m-chi-hon-4-ty-18631288.html
land,250.0,5.0,30.0,Cam Le,6,24000.0,96.0,alonhadat_land_list,https://alonhadat.com.vn/ban-2-lo-lien-ke-duong-cach-mang-thang-tam-ngay-hoi-cho-trien-lam-dt-250m2-gia-17-9-ty-16717807.html
land,150.0,5.0,10.0,Son Tra,3,14000.0,93.33,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-nguyen-dinh-hoan-gan-khuc-hao-dt-150m2-gia-14-ty-tl--18262946.html
land,81.0,5.0,7.0,Son Tra,3,13500.0,166.67,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-7m5-nguyen-thong-gan-tran-hung-dao-dt-81m2-gia-13-ty-tl--18153667.html
land,230.0,5.0,33.0,Hai Chau,1,31500.0,136.96,alonhadat_land_list,https://alonhadat.com.vn/ban-cap-dat-mat-tien-bien-nguyen-tat-thanh-doi-dien-khu-to-hop-da-phuoc-dt-10m-x-23m-18430677.html
land,140.0,5.0,5.0,Son Tra,3,18000.0,128.57,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-mat-tien-duong-le-van-thu-truc-thong-bien-my-khe-dt-140m2-gia-18-ty-tl-18670011.html
land,124.0,5.0,7.0,Son Tra,3,22800.0,183.87,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-do-the-chap-cach-bien-250m-son-tra-dt-124m2-gia-22-8-ty-18670032.html
land,81.0,5.0,5.0,Ngu Hanh Son,4,7200.0,88.89,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-nguyen-huu-hao-gan-mac-cuu-dt-80-3m2-gia-7-2-ty-tl--18128752.html
land,90.0,5.0,5.0,Son Tra,3,13200.0,146.67,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-cao-ba-quat-ngay-chan-cau-rong-cau-tinh-yeu-dt-90m2-gia-13-2-ty-tl--18572570.html
land,85.0,5.0,7.0,Thanh Khe,2,5400.0,63.53,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-2mt-duong-7m5-nguyen-nhu-hanh-lien-chieu-dt-85m2-gia-5-65-ty-tl--18505523.html
land,91.0,5.0,33.0,Hai Chau,1,28000.0,307.69,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-2-thang-9-ngay-pho-di-bo-bach-dang-hai-chau-dt-90-4m2-gia-28-tytl--18673830.html
land,90.0,5.0,10.0,Lien Chieu,5,6750.0,75.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-duong-thanh-nghi-gan-nguyen-sinh-sac-dt-90m2-gia-6-75-tytl--18672935.html
land,200.0,5.0,7.5,Son Tra,3,62500.0,312.5,alonhadat_land_list,https://alonhadat.com.vn/sieu-hiem-cap-dat-mt-pho-du-lich-ha-bong-chua-qua-dau-tu-gia-cuc-re-18633812.html
land,400.0,5.0,7.0,Hai Chau,1,60000.0,150.0,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-vip-dao-xanh-khu-vuc-gioi-sieu-giau-da-nang-18386112.html
land,60.0,2.0,4.0,Thanh Khe,2,4950.0,82.5,alonhadat_land_list,https://alonhadat.com.vn/-tuyet-dep-lo-goc-60m2-x-3-tang-3-me-tran-cao-van-sat-le-do-ga-da-nang-4-x-ty-18674447.html
land,590.0,5.0,7.5,Hoa Vang,7,4400.0,7.46,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-ban-dat-3mk-thon-nam-yen-xa-hoa-bac-h-hoa-vang-da-dang-dt-590m2-gia-4-4-ty-18624575.html
land,100.0,5.0,7.0,Cam Le,6,5300.0,53.0,alonhadat_land_list,https://alonhadat.com.vn/ban-nhanh-lo-dat-dep-bui-vinh-chi-5ty-18410317.html
land,90.0,5.0,9.0,Lien Chieu,5,6750.0,75.0,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-duong-thanh-nghi-hoa-minh-lien-chieu-da-nang-18673968.html
land,140.0,5.0,7.0,Son Tra,3,18000.0,128.57,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mat-tien-duong-le-van-thu-cach-bien-300m-dt-140m2-gia-18-ty-18673910.html
land,110.0,5.0,6.0,Ngu Hanh Son,4,8300.0,75.45,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-my-da-tay-10-khu-nam-viet-a-khue-my-ngu-hanh-son-da-nang-18673887.html
land,165.0,6.3,6.0,Ngu Hanh Son,4,24900.0,150.91,alonhadat_land_list,https://alonhadat.com.vn/hang-hiem-nha-2-tang-mat-pho-an-thuong-105m2-ngang-8m-ke-mai-thuc-lan-pho-tay-16099032.html
land,102.0,5.0,7.5,Ngu Hanh Son,4,25500.0,250.0,alonhadat_land_list,https://alonhadat.com.vn/giam-2-ty-ban-nhanh-lo-dat-mat-pho-ngo-thi-si-kep-cong-loi-pho-tay-102m2-18547573.html
land,110.0,5.0,7.5,Ngu Hanh Son,4,27500.0,250.0,alonhadat_land_list,https://alonhadat.com.vn/giam-2-ty-ban-nhanh-lo-dat-mat-pho-hoang-ke-viem-110m2-loi-pho-tay-an-thuong-27-ty-x-18547985.html
land,80.0,5.0,5.5,Ngu Hanh Son,4,7200.0,90.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-khu-nam-viet-a-duong-nguyen-huu-hao-gan-mac-cuu-dt-80m2-gia-7-2-ty-18127985.html
land,250.0,5.0,33.0,Cam Le,6,24000.0,96.0,alonhadat_land_list,https://alonhadat.com.vn/-ban-2-lo-lien-ke-duong-cach-mang-thang-tam-gan-bv-tam-tri-dt-250m2-gia-24-ty-18527324.html
land,85.0,5.0,5.5,Lien Chieu,5,6190.0,72.82,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-duong-dang-huy-ta-ngay-hoang-thi-loan-ly-thai-tong-dt-85m2-gia-6-19-ty-18672494.html
land,115.0,6.5,7.5,Cam Le,6,14000.0,121.74,alonhadat_land_list,https://alonhadat.com.vn/ban-can-tro-lo-goc-khue-trung-cam-le-khai-thac-40-trieu-ngang-6-5m-chi-14-ty-18304533.html
land,90.0,9.0,6.0,Ngu Hanh Son,4,6850.0,76.11,alonhadat_land_list,https://alonhadat.com.vn/lo-dat-vuong-dep-da-man-dong-ngang-9m-o-to-do-cua-chi-6-x-ty-18435523.html
land,100.0,5.0,3.0,Hai Chau,1,4350.0,43.5,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-tang-nha-day-tro-co-dong-tien-san-dt-100-m2-ngang-6m-chi-4-ty-x-18488914.html
land,48.0,5.0,5.5,Son Tra,3,5500.0,114.58,alonhadat_land_list,https://alonhadat.com.vn/-chi-5-5-ty-ban-dat-tang-nha-mat-tien-an-hai-bac-son-tra-da-nang--18642311.html
land,120.0,5.0,7.5,Cam Le,6,9350.0,77.92,alonhadat_land_list,https://alonhadat.com.vn/-hang-hiem-tran-ngoc-suong-mat-tien-doi-dien-truong-hoc-kinh-doanh-cuc-tot--18637764.html
land,105.0,5.0,5.5,Cam Le,6,4750.0,45.24,alonhadat_land_list,https://alonhadat.com.vn/-chu-can-ban-nhanh-lo-dat-doi-dien-chung-cu-sat-song-an-cu-lac-nghiep--18637844.html
land,100.0,5.0,5.5,Ngu Hanh Son,4,5850.0,58.5,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-100m2-kep-cong-khu-son-thuy-nhs-18658139.html
land,81.0,4.5,11.0,Hai Chau,1,15000.0,185.19,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mat-tien-le-thanh-nghi-vi-tri-kinh-doanh-dep-18668216.html
land,138.0,5.0,5.5,Son Tra,3,16500.0,119.57,alonhadat_land_list,https://alonhadat.com.vn/quy-dat-dep-son-tra-2-mat-tien-the-lu-dt-138m2-18667433.html
land,125.0,5.7,45.0,Son Tra,3,14900.0,119.2,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-2-tang-dang-cho-thue-15tr-thang-mt-ngo-quyen-gan-ks-muong-thanh--18379360.html
land,95.0,4.0,10.0,Lien Chieu,5,7490.0,78.84,alonhadat_land_list,https://alonhadat.com.vn/-ha-gia-sieu-re-ban-biet-thu-3-tang-sieu-de-thuong-ven-bien-phu-loc-1-chi-12ty800-18172328.html
land,196.0,7.5,6.0,Ngu Hanh Son,4,12500.0,63.78,alonhadat_land_list,https://alonhadat.com.vn/-ban-lo-dat-cuc-dep-ngay-bo-song-han-tho-mong-dien-tich-196m2-ngang-7-5m-vuong-vuc-chi-n-18639110.html
land,313.0,5.0,33.0,Ngu Hanh Son,4,46500.0,148.56,alonhadat_land_list,https://alonhadat.com.vn/-lo-doi-mat-tien-bien-my-khe-pho-vo-nguyen-giap-da-nang-gia-tot-nhat-tuyen-duong-18645376.html
land,906.0,5.0,10.0,Hoa Vang,7,5500.0,6.07,alonhadat_land_list,https://alonhadat.com.vn/tuong-tuong-ban-la-1-nguoi-voi-su-yeu-thich-thien-nhien-va-khong-gian-yen-tinh-18649043.html
land,150.0,5.0,33.0,Lien Chieu,5,13500.0,90.0,alonhadat_land_list,https://alonhadat.com.vn/dat-nguyen-an-ninh-lien-chieu-da-nang-dien-tich-150m-ngang-5m-duong-33m-gan-bien-17496618.html
land,110.0,5.0,15.0,Lien Chieu,5,8750.0,79.55,alonhadat_land_list,https://alonhadat.com.vn/dat-bien-duong-kinh-duong-vuong-lien-chieu-da-nang-110m2-duong-15m-le-6m-18501292.html
land,95.0,10.0,5.0,Lien Chieu,5,4400.0,46.32,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-kiet-o-to-856-ton-duc-thang-lien-chieu-da-nang-dien-tich-95m-ngang-10m-18675061.html
land,57.0,5.0,5.0,Hai Chau,1,5000.0,87.72,alonhadat_land_list,https://alonhadat.com.vn/dat-kiet-o-to-tieu-la-trung-tam-hoa-cuong-dan-cu-hien-huu-an-ninh-gia-tot-18673019.html
land,108.0,5.0,15.0,Lien Chieu,5,8900.0,82.41,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-kinh-duong-vuong-99m-gan-bien-duong-15m-gia-8-x-ty--17893203.html
land,215.0,5.0,15.0,Ngu Hanh Son,4,23900.0,111.16,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-goc-2-mat-tien-tran-huu-duc-phan-dinh-thong-gan-bien-non-nuoc-vi-tri-cuc-dep-18302706.html
land,140.0,5.0,15.0,Lien Chieu,5,18000.0,128.57,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-goc-2-mat-tien-kinh-duong-vuong-gan-bien-nguyen-tat-thanh-lien-chieu-18426102.html
land,120.0,7.0,7.0,Son Tra,3,16500.0,137.5,alonhadat_land_list,https://alonhadat.com.vn/-lo-dat-ai-nhin-cung-thich-quy-dat-hiem-sat-bien-con-sot-lai-duong-ho-thau-chi-vai-18328178.html
land,167.0,5.0,7.5,Son Tra,3,26500.0,158.68,alonhadat_land_list,https://alonhadat.com.vn/-ban-dat-mat-tien-trung-tam-pho-bien-nguyen-duy-hieu-khu-sam-uat-khach-du-lich--18674977.html
land,103.0,5.0,7.5,Son Tra,3,11980.0,116.31,alonhadat_land_list,https://alonhadat.com.vn/chu-xac-dinh-ban-dat-tang-nha-cap-4-ho-hoc-lam-103m2-11-x-ty-son-tra-da-nang--18674317.html
land,122.0,6.0,7.0,Son Tra,3,7100.0,58.2,alonhadat_land_list,https://alonhadat.com.vn/-hang-hiem-my-khe-7-ngang-6m-no-hau-giu-tien-cuc-dinh--18672875.html
land,100.0,5.0,10.0,Cam Le,6,7100.0,71.0,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-mt-vo-an-ninh-duong-10m5-hoa-xuan-cam-le-dt-100m2-gia-7ty1-thuong-luong-18673240.html
land,97.0,5.0,7.5,Cam Le,6,5700.0,58.76,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-mt-nguyen-sac-kim-duong-7m5-hoa-xuan-cam-le-dt-97m2-gia-5ty7-co-bot-18674403.html
land,100.0,5.0,7.5,Cam Le,6,7100.0,71.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-ho-trung-luong-dao-vip-hoa-xuan-da-nang-huong-dong-bac-chi-7-ty-1-tl-18675202.html
land,100.0,5.0,11.0,Cam Le,6,6400.0,64.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-duong-10-5m-thanh-hoa-hoa-xuan-sat-nga-tu-cuc-thoang-100m2-chi-6-4-ty-tl-18675194.html
land,164.0,5.0,6.0,Ngu Hanh Son,4,10500.0,64.02,alonhadat_land_list,https://alonhadat.com.vn/-sup-ham-lo-dat-vip-kiet-o-to-le-van-huu-gan-bien-my-khe-quy-dat-dep-hiem-18673271.html
land,240.0,10.0,34.0,Lien Chieu,5,19000.0,79.17,alonhadat_land_list,https://alonhadat.com.vn/can-ban-cap-dat-mat-tien-duong-nam-tran-10x24m-doi-dien-ben-xe-trung-tam-chi-19-ty-tl-18675182.html
land,100.0,5.0,5.5,Son Tra,3,6800.0,68.0,alonhadat_land_list,https://alonhadat.com.vn/can-ban-gap-lo-dat-100m-duong-vung-thung-gia-re-son-tra-da-nang-18094803.html
land,94.0,5.0,40.0,Son Tra,3,6526.0,69.43,alonhadat_land_list,https://alonhadat.com.vn/duy-nhat-can-goc-2pn-94-4m2-peninsula-da-nang-view-truc-dien-song-han-so-huu-lau-dai-18101846.html
land,164.0,6.0,5.0,Ngu Hanh Son,4,10800.0,65.85,alonhadat_land_list,https://alonhadat.com.vn/sieu-re-lo-dat-dep-kiet-oto-thong-le-van-huu-dt-164m2-ngang-6m-chi-hon-10-ty-18675151.html
land,70.0,5.0,5.5,Hai Chau,1,7100.0,101.43,alonhadat_land_list,https://alonhadat.com.vn/ban-lo-dat-hiem-mat-pho-huy-can-70m2-3-mat-thoang-vua-o-vua-kinh-doanh-xiu-7-ty-tl-18675139.html
land,85.0,5.0,5.5,Thanh Khe,2,3650.0,42.94,alonhadat_land_list,https://alonhadat.com.vn/mat-tien-gia-chi-nhu-dat-kiet-chi-3-ty-x-co-hoi-dau-tu-hiem-tai-thanh-khe--18673922.html
land,110.0,5.0,3.0,Son Tra,3,6950.0,63.18,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-tang-nha-cap-4-my-khe-7-vi-tri-dep-sat-bien-my-khe-dt-lon-khai-thac-da-dang-18673773.html
land,100.0,5.0,10.0,Ngu Hanh Son,4,10200.0,102.0,alonhadat_land_list,https://alonhadat.com.vn/ban-dat-mat-tien-doan-khue-duong-10-5m-100m2-ngang-5m-chi-10-2ty--18316454.html
land,1454.0,5.0,20.0,Hai Chau,1,165000.0,113.48,alonhadat_land_list,https://alonhadat.com.vn/-dat-vang-trung-tam-hai-chau-1-454m-da-co-chu-truong-xay-13-tang-2-ham--18672895.html
land,950.0,5.0,33.0,Son Tra,3,550.0,0.58,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-can-ban-lo-dat-mat-bien-vo-nguyen-giap-sat-vuong-thua-vu-son-tra-da-nang-18672573.html
land,540.0,5.0,10.0,Son Tra,3,172000.0,318.52,alonhadat_land_list,https://alonhadat.com.vn/chinh-chu-can-ban-gap-lo-goc-bien-duong-10m-sat-vo-nguyen-giap-son-tra-da-nang-18666554.html
land,97.0,4.5,7.5,Lien Chieu,5,5750.0,59.28,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-nguyen-thuy-75m-le-4m-es3152377
land,100.0,5.0,7.5,Lien Chieu,5,4450.0,44.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-nguyen-kieu-es3152002
land,100.0,4.5,7.5,Lien Chieu,5,4950.0,49.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mt-duong-hoang-trung-thong-noi-dai-hoa-minh-es3151990
land,149.0,5.0,7.5,Lien Chieu,5,4000.0,26.85,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chao-lo-goc-thanh-vinh-10-va-3-p-hoa-khanh-es3151924
land,159.0,5.0,7.5,Lien Chieu,5,7400.0,46.54,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-duong-pham-van-ngon-va-bau-vang-5-es3151918
land,86.0,5.0,7.5,Lien Chieu,5,5350.0,62.21,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/can-bien-mat-tien-duong-nguyen-thuy-es3151783
land,88.0,5.0,7.5,Lien Chieu,5,4880.0,55.45,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/dep-duong-giap-van-cuong-es3151293
land,100.0,5.0,7.5,Lien Chieu,5,5750.0,57.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chao-mat-tien-buon-duong-nguyen-kieu-es3151292
land,73.0,8.8,50.0,Lien Chieu,5,2090.0,28.63,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-o-to-nguyen-chanh-cach-duong-50m-es3151171
land,105.0,5.0,2.0,Lien Chieu,5,4950.0,47.14,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-nguyen-tat-thanh-ngay-truong-c2-dam-quang-trung-es3151169
land,100.0,5.0,7.5,Lien Chieu,5,2750.0,27.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-bau-mac-21-lo-sach-dep-es3151093
land,137.0,7.0,15.0,Lien Chieu,5,12800.0,93.43,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/can-lo-goc-2-mat-tien-duong-ly-thai-tong-vi-tri-co-1-0-sat-hoang-thi-loan-es3151088
land,93.0,5.0,7.5,Lien Chieu,5,3450.0,37.1,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-e8-kim-long-hoa-minh-es3151086
land,105.0,5.0,7.5,Lien Chieu,5,4950.0,47.14,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-nguyen-tat-thanh-noi-dai-vi-tri-rat-dep-es3151085
land,104.0,5.0,7.5,Lien Chieu,5,2600.0,25.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-o-to-sau-lung-mt-hoang-thi-loan-thong-es3151072
land,103.0,5.7,7.5,Lien Chieu,5,2950.0,28.64,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-ham-trung-7-p-hoa-hiep-nam-es3151067
land,154.0,5.0,7.5,Lien Chieu,5,18500.0,120.13,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/sieu-pham-goc-3-mat-tien-hang-hiem-nhat-thi-truong-es3150994
land,81.0,4.0,7.5,Lien Chieu,5,2000.0,24.69,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/kiet-o-to-nguyen-chanh-hoa-minh-tp-es3150529
land,247.0,12.5,7.5,Lien Chieu,5,17770.0,71.94,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/cap-lo-goc-sieu-dep-doi-dien-ubnd-ngay-khu-e-kim-long-es3150200
land,203.0,5.0,10.5,Lien Chieu,5,15550.0,76.6,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/chao-lo-goc-2mt-ninh-ton-truc-thong-es3150102
land,81.0,5.0,7.5,Lien Chieu,5,4380.0,54.07,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-duong-hoa-minh-23-gan-nguyen-sinh-sac-es3150040
land,153.0,6.7,7.5,Lien Chieu,5,8850.0,57.84,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/lo-goc-dep-khu-b-phuong-trang-es3150008
land,94.0,5.0,6.0,Lien Chieu,5,5200.0,55.32,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/duong-hoa-minh-25-truc-thong-nguyen-sinh-sac-es3149801
land,250.0,10.0,7.5,Lien Chieu,5,35000.0,140.0,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/2-lo-ke-duong-nam-tran-truoc-cong-trung-tam-ben-xe-tp-es3149772
land,90.0,5.0,7.5,Lien Chieu,5,4370.0,48.56,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/ba-n-2-mat-tien-duong-nguyen-nhu-hanh-hoa-minh-es3149644
land,124.0,5.0,7.5,Lien Chieu,5,6500.0,52.42,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/tang-nha-2-mt-xuan-thieu-7-12-phuong-hoa-hiep-nam-es3149560
land,729.0,5.0,7.5,Lien Chieu,5,35000.0,48.01,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/cap-mat-tien-duong-nguyen-chanh-hoa-minh-es3149503
land,100.0,5.0,5.0,Lien Chieu,5,4650.0,46.5,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/mat-tien-32-hoa-phu-11-minh-es3149296
land,223.0,10.0,5.5,Lien Chieu,5,9300.0,41.7,homedy_land_list,https://homedy.com/ban-dat-quan-lien-chieu-da-nang/ba-n-1-cap-duongg-phan-thi-ne-xay-can-ho-khach-san-qua-dep-es3149038
